Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Churn,Days_Since_Last_Login,Customer_Value,Churn_Probability,Risk_Level,Customer_Value_Group,Customer_Segment,Retention_Priority,Recommended_Action,Priority_Score
CUST103536,22.0,Male,Mumbai,14.0,One Year,Basic,667.4,9966.84,Debit Card,Fiber,18.0,2.0,1.0,47.1,0,38.0,9966.84,0.09589636,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09457262959250506
CUST133364,53.0,Female,Kolkata,54.0,One Year,Basic,492.95,26617.91,UPI,DSL,1.0,0.0,0.0,48.1,0,45.0,26617.91,0.030319363,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09451993375239429
CUST140909,39.0,Male,Kolkata,26.0,Month-to-Month,Basic,587.06,14717.27,Credit Card,DSL,11.0,2.0,2.0,59.1,0,43.0,14717.27,0.077126995,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09451509108417913
CUST142722,27.0,Female,Delhi,14.0,One Year,Basic,611.49,8409.55,UPI,,10.0,6.0,0.0,17.7,0,56.0,8409.55,0.10193061,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09450837221078011
CUST132114,69.0,Male,Kochi,68.0,Month-to-Month,Basic,512.04,30604.23,Credit Card,Fiber,11.0,3.0,0.0,14.6,0,7.0,30604.23,0.014560523,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09446567148041933
CUST114301,30.0,Male,Kolkata,11.0,Two Year,Standard,682.25,8419.94,Cash,Cable,7.0,1.0,0.0,51.2,0,0.0,8419.94,0.10181567,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09445652380328663
CUST116680,60.0,Male,Hyderabad,30.0,One Year,Basic,608.33,17827.08,UPI,Cable,,0.0,2.0,47.1,0,56.0,17827.08,0.06479934,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09444905675528303
CUST126656,32.0,Male,Ahmedabad,52.0,Month-to-Month,Basic,405.24,23865.96,Debit Card,Fiber,21.0,2.0,1.0,50.4,0,3.0,23865.96,0.04104342,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09444886765049672
CUST143027,58.0,Male,Kolkata,46.0,One Year,Basic,590.37,26223.51,Auto Debit,Fiber,11.0,3.0,2.0,59.6,0,15.0,26223.51,0.031742036,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09442976529439899
CUST113538,65.0,Male,Pune,72.0,Month-to-Month,Basic,402.12,28501.35,Auto Debit,DSL,8.0,2.0,0.0,32.9,0,89.0,28501.35,0.022764545,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09441789261237724
CUST127033,35.0,Female,Pune,50.0,Month-to-Month,Basic,544.88,28575.1,UPI,DSL,12.0,3.0,0.0,39.8,0,70.0,28575.1,0.02243779,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09439224698450362
CUST122792,57.0,Female,Mumbai,58.0,Month-to-Month,Basic,516.53,30012.72,Cash,Mobile Data,19.0,3.0,0.0,36.1,0,76.0,30012.72,0.016779117,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09438987638583375
CUST120091,58.0,Female,Jaipur,63.0,One Year,Basic,535.34,31340.21,Credit Card,Fiber,21.0,3.0,0.0,21.9,0,22.0,31340.21,0.011483754,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09433856361738185
CUST137775,54.0,Female,Hyderabad,50.0,One Year,Basic,540.23,29205.23,Auto Debit,Mobile Data,13.0,1.0,0.0,23.0,0,29.0,29205.23,0.019873794,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09433260641581012
CUST118187,73.0,Male,Chennai,50.0,One Year,Basic,438.05,23786.95,Net Banking,DSL,26.0,0.0,1.0,52.1,0,53.0,23786.95,0.04110938,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09427747495921779
CUST119956,66.0,Male,Pune,40.0,Two Year,Basic,581.91,24729.29,Auto Debit,,16.0,1.0,1.0,22.7,0,81.0,24729.29,0.037370827,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09425536185865949
CUST113898,59.0,Male,Pune,67.0,Month-to-Month,Basic,451.97,28491.9,Auto Debit,Mobile Data,10.0,4.0,0.0,50.9,0,66.0,28491.9,0.022569139,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09425508728346407
CUST123964,31.0,Female,Hyderabad,57.0,Month-to-Month,Basic,432.65,26748.18,Credit Card,DSL,13.0,3.0,1.0,43.3,1,75.0,26748.18,0.029418562,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0942480903360108
CUST119221,55.0,Male,Kochi,59.0,Two Year,Basic,413.54,28030.74,Auto Debit,Cable,13.0,4.0,2.0,50.4,0,53.0,28030.74,0.024331264,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0942187010020085
CUST146402,44.0,Female,Chennai,44.0,Two Year,Basic,563.71,22980.04,Auto Debit,DSL,7.0,3.0,0.0,46.6,0,67.0,22980.04,0.04416257,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.0941927625363739
CUST104227,44.0,Female,Jaipur,55.0,Month-to-Month,Basic,477.51,30122.83,UPI,Cable,20.0,2.0,1.0,45.3,0,13.0,30122.83,0.016016923,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09415954459286431
CUST134521,53.0,Male,Ahmedabad,47.0,Month-to-Month,Basic,445.34,23555.74,UPI,Fiber,14.0,3.0,0.0,31.6,0,78.0,23555.74,0.04184153,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09415330874050086
CUST112690,34.0,Male,Mumbai,65.0,Month-to-Month,Basic,444.06,27527.74,Credit Card,DSL,14.0,3.0,1.0,24.0,0,88.0,27527.74,0.026201703,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09414292288280661
CUST147857,58.0,Male,Hyderabad,56.0,Month-to-Month,Basic,507.08,26770.32,Net Banking,DSL,10.0,3.0,0.0,27.2,0,66.0,26770.32,0.029119922,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09410000773291119
CUST102263,19.0,Male,Mumbai,54.0,Month-to-Month,Basic,538.03,29369.9,UPI,Mobile Data,15.0,,1.0,51.3,0,53.0,29369.9,0.018874424,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09408648962699996
CUST120751,69.0,Female,Hyderabad,69.0,One Year,Basic,470.35,28550.3,Cash,DSL,17.0,2.0,2.0,64.4,0,30.0,28550.3,0.02209019,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09408063542992916
CUST142382,71.0,Female,Ahmedabad,66.0,Month-to-Month,Basic,517.81,30933.12,UPI,DSL,12.0,2.0,1.0,45.4,0,15.0,30933.12,0.012593567,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09399444991973367
CUST132542,74.0,Female,Mumbai,54.0,One Year,Basic,472.51,25522.33,Credit Card,Fiber,10.0,2.0,2.0,52.9,0,0.0,25522.33,0.033819977,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09395351996182272
CUST110748,52.0,Male,Pune,47.0,One Year,Basic,503.12,24958.02,UPI,Mobile Data,12.0,4.0,0.0,5.0,0,83.0,24958.02,0.0359567,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09389531425215539
CUST131844,60.0,Male,Jaipur,49.0,Month-to-Month,Basic,538.77,24131.88,UPI,Fiber,11.0,3.0,1.0,52.8,0,90.0,24131.88,0.03918738,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09388189131715013
CUST147394,50.0,Female,Pune,55.0,One Year,Basic,471.95,26179.07,Net Banking,Cable,5.0,2.0,0.0,48.1,0,44.0,26179.07,0.031087989,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09384956054624706
CUST105508,22.0,Male,Kolkata,64.0,Month-to-Month,Basic,519.51,28981.28,Debit Card,DSL,14.0,4.0,0.0,50.6,0,67.0,28981.28,0.019974126,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0937861587048266
CUST128795,58.0,Male,Hyderabad,61.0,Month-to-Month,Basic,497.42,30050.53,Credit Card,Mobile Data,24.0,2.0,1.0,35.2,0,71.0,30050.53,0.015757065,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09377855543795648
CUST132370,19.0,Female,Pune,57.0,Month-to-Month,Basic,529.69,27700.45,UPI,Fiber,5.0,2.0,0.0,64.2,0,56.0,27700.45,0.02498114,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09376411212203352
CUST126649,30.0,Male,Pune,32.0,Month-to-Month,Basic,587.18,16737.01,Credit Card,DSL,14.0,1.0,2.0,21.1,0,28.0,16737.01,0.06801573,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09369886271663078
CUST132690,54.0,Female,Kochi,50.0,Month-to-Month,Basic,470.73,24038.9,Credit Card,DSL,13.0,1.0,1.0,33.2,0,75.0,24038.9,0.03927818,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09368941608015548
CUST133267,54.0,Male,Kolkata,55.0,Month-to-Month,Basic,497.99,24500.33,UPI,DSL,3.0,4.0,1.0,26.0,0,68.0,24500.33,0.03740787,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0936508162829896
CUST109990,52.0,Female,Kolkata,48.0,Month-to-Month,Basic,602.37,27471.23,Credit Card,Fiber,9.0,2.0,0.0,48.7,0,13.0,27471.23,0.025672197,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0936166608356458
CUST104719,41.0,Female,Mumbai,28.0,Two Year,Basic,633.76,17113.58,UPI,,5.0,1.0,0.0,41.8,0,62.0,17113.58,0.06640003,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09360480988451556
CUST108382,22.0,Male,Kolkata,57.0,Month-to-Month,Basic,458.8,26110.04,Debit Card,DSL,12.0,3.0,2.0,63.4,0,65.0,26110.04,0.030986333,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09358831752803956
CUST106475,32.0,Female,Chennai,50.0,Month-to-Month,Basic,557.57,27646.91,Auto Debit,Fiber,8.0,2.0,0.0,27.2,0,0.0,27646.91,0.024862848,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09353387786826381
CUST121633,55.0,Female,Bengaluru,29.0,One Year,Basic,572.9,18929.46,Credit Card,Mobile Data,5.0,2.0,2.0,27.7,0,30.0,18929.46,0.059127964,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09351466062170033
CUST101144,66.0,Female,Chennai,33.0,Month-to-Month,Basic,597.09,21136.12,Cash,,18.0,1.0,1.0,39.2,0,81.0,21136.12,0.050419517,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09349511525994848
CUST144896,67.0,Male,Pune,64.0,One Year,Basic,398.29,27808.95,Debit Card,Fiber,19.0,2.0,1.0,41.6,0,38.0,27808.95,0.024150455,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09348140433079227
CUST143423,70.0,Male,Pune,50.0,Month-to-Month,Basic,427.14,24164.55,Auto Debit,DSL,8.0,1.0,1.0,62.9,0,66.0,24164.55,0.038471572,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09347078658135745
CUST140304,41.0,Male,Mumbai,56.0,Month-to-Month,Basic,479.53,24650.63,Cash,DSL,2.0,4.0,0.0,65.9,0,52.0,24650.63,0.03641169,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09336736380192569
CUST146147,67.0,Female,Pune,54.0,One Year,Basic,503.02,27440.85,UPI,DSL,5.0,0.0,1.0,25.1,0,76.0,27440.85,0.025395831,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09333954879333738
CUST134987,31.0,Male,Delhi,58.0,Month-to-Month,Basic,454.4,23672.39,UPI,Cable,10.0,1.0,0.0,48.1,0,75.0,23672.39,0.04019666,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09332311288791473
CUST116234,51.0,Male,Kolkata,15.0,Two Year,Standard,565.16,7753.59,UPI,Mobile Data,12.0,6.0,1.0,31.1,0,47.0,7753.59,0.102785096,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09330022872019059
CUST123892,54.0,Male,Jaipur,44.0,Month-to-Month,Basic,582.53,24300.55,Credit Card,Fiber,10.0,3.0,1.0,63.8,0,29.0,24300.55,0.037669215,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09328363385592343
CUST138359,45.0,Male,Kolkata,41.0,Month-to-Month,Basic,551.77,24638.33,Credit Card,Fiber,16.0,2.0,0.0,56.3,0,75.0,24638.33,0.036338743,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09328243136597751
CUST147005,19.0,Other,Pune,55.0,Month-to-Month,Basic,554.49,26297.45,Net Banking,Fiber,13.0,2.0,0.0,56.1,0,38.0,26297.45,0.029807633,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09327928854001101
CUST147005,19.0,Other,Pune,55.0,Month-to-Month,Basic,554.49,26297.45,Net Banking,Fiber,13.0,2.0,0.0,56.1,0,38.0,26297.45,0.029807633,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09327928854001101
CUST128942,36.0,Male,Kochi,50.0,Month-to-Month,Basic,496.13,26601.1,Net Banking,Mobile Data,14.0,7.0,0.0,66.6,0,46.0,26601.1,0.02858574,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09326010738478625
CUST140368,70.0,Male,Kochi,62.0,Month-to-Month,Basic,483.69,26667.59,UPI,DSL,12.0,2.0,2.0,47.5,0,52.0,26667.59,0.028253574,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09321068164545429
CUST108048,70.0,Male,Hyderabad,51.0,Month-to-Month,Basic,504.52,29522.06,Credit Card,Cable,11.0,2.0,0.0,28.8,0,12.0,29522.06,0.016921394,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09313836384447408
CUST144424,66.0,Male,Hyderabad,51.0,Month-to-Month,Basic,587.46,26521.66,Cash,Mobile Data,8.0,4.0,0.0,62.5,0,45.0,26521.66,0.028719923,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09313528698344897
CUST145433,63.0,Male,Bengaluru,43.0,Two Year,Basic,536.09,25863.1,Credit Card,,15.0,2.0,3.0,16.2,0,82.0,25863.1,0.03130923,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09313435786242687
CUST138279,65.0,Female,Kochi,44.0,Month-to-Month,Basic,560.77,27659.44,Auto Debit,DSL,16.0,2.0,1.0,40.1,0,54.0,27659.44,0.024190327,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.093097616154328
CUST132480,73.0,Male,Bengaluru,40.0,Two Year,Basic,557.27,24781.77,UPI,Mobile Data,8.0,5.0,0.0,24.3,0,42.0,24781.77,0.035470072,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09306934494616641
CUST102867,36.0,Female,Ahmedabad,56.0,Two Year,Basic,438.11,26006.55,Auto Debit,Fiber,8.0,3.0,1.0,29.2,0,24.0,26006.55,0.030629916,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09305385039585977
CUST100606,49.0,Male,Hyderabad,30.0,One Year,Standard,650.11,20136.7,Auto Debit,,17.0,3.0,0.0,33.9,0,72.0,20136.7,0.05357686,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09295320367556173
CUST126571,56.0,Male,Kochi,11.0,One Year,Standard,659.6,6446.0,UPI,Fiber,15.0,0.0,0.0,51.2,0,67.0,6446.0,0.10738389,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09291874237442266
CUST102744,72.0,Female,Mumbai,47.0,Month-to-Month,Basic,551.91,27650.21,Auto Debit,Mobile Data,8.0,1.0,2.0,24.1,0,17.0,27650.21,0.023965966,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09291514732366529
CUST112045,60.0,Female,Hyderabad,59.0,Month-to-Month,Basic,434.07,28323.9,UPI,Cable,18.0,3.0,0.0,31.3,0,49.0,28323.9,0.021302318,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09290569964148195
CUST139936,18.0,Male,Bengaluru,46.0,One Year,Basic,531.7,26419.87,UPI,DSL,14.0,1.0,2.0,38.2,0,85.0,26419.87,0.02878028,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09289724157623715
CUST122918,70.0,Male,Ahmedabad,45.0,Two Year,Basic,551.9,26168.73,UPI,Mobile Data,10.0,3.0,0.0,14.7,0,55.0,26168.73,0.029766368,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09289595294889108
CUST136559,46.0,Female,Delhi,70.0,Month-to-Month,Basic,343.09,26893.36,Credit Card,Mobile Data,11.0,1.0,3.0,41.0,0,85.0,26893.36,0.026821537,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09282994763626592
CUST136559,46.0,Female,Delhi,70.0,Month-to-Month,Basic,343.09,26893.36,Credit Card,Mobile Data,11.0,1.0,3.0,41.0,0,85.0,26893.36,0.026821537,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09282994763626592
CUST139319,39.0,Male,Delhi,53.0,One Year,Basic,553.89,28112.35,Auto Debit,DSL,19.0,4.0,0.0,66.9,0,14.0,28112.35,0.022006292,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09281594661122469
CUST104210,53.0,Female,Chennai,66.0,Month-to-Month,Basic,415.73,30512.26,UPI,DSL,15.0,5.0,1.0,57.0,0,36.0,30512.26,0.012561477,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0928130857309594
CUST111242,43.0,Male,Chennai,59.0,Month-to-Month,Basic,453.0,27806.14,UPI,Fiber,18.0,3.0,0.0,10.1,0,1.0,27806.14,0.023191571,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0928024474966151
CUST141830,40.0,Female,Delhi,53.0,Two Year,Basic,471.32,27137.5,Net Banking,Cable,9.0,3.0,0.0,40.1,0,68.0,27137.5,0.025820365,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09280140324840289
CUST109931,37.0,Female,Hyderabad,48.0,Month-to-Month,,534.72,28254.02,Net Banking,Fiber,18.0,0.0,0.0,53.7,0,44.0,28254.02,0.021393916,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09277739248829281
CUST120192,56.0,Male,Kolkata,54.0,Month-to-Month,Basic,494.3,27029.07,UPI,Cable,12.0,1.0,1.0,5.0,0,60.0,27029.07,0.02616352,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09274303367611737
CUST131253,56.0,Other,Pune,20.0,Month-to-Month,Basic,650.46,14618.41,Cash,DSL,14.0,2.0,0.0,34.1,0,38.0,14618.41,0.074960485,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09272630712113128
CUST128981,75.0,Female,Pune,63.0,Two Year,Basic,441.54,25191.65,Net Banking,DSL,4.0,5.0,0.0,35.2,0,89.0,25191.65,0.033356,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09271815948723276
CUST127884,37.0,Male,Kolkata,57.0,Month-to-Month,Basic,485.16,27644.92,Auto Debit,Fiber,13.0,0.0,0.0,36.7,0,13.0,27644.92,0.023651117,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09268018675883823
CUST147546,38.0,Male,Pune,66.0,Two Year,Basic,491.74,29916.24,UPI,Fiber,14.0,3.0,0.0,66.5,0,82.0,29916.24,0.01469904,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09266815040961948
CUST111015,45.0,Female,Kochi,20.0,One Year,Standard,636.76,12308.54,Auto Debit,DSL,12.0,2.0,1.0,29.7,0,50.0,12308.54,0.08381767,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09256576651546893
CUST111015,45.0,Female,Kochi,20.0,One Year,Standard,636.76,12308.54,Auto Debit,DSL,12.0,2.0,1.0,29.7,0,50.0,12308.54,0.08381767,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09256576651546893
CUST132205,22.0,Female,Kochi,20.0,Month-to-Month,Standard,676.38,13231.08,Auto Debit,Fiber,20.0,3.0,1.0,34.6,0,49.0,13231.08,0.080168776,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09255189113177388
CUST121572,68.0,Male,Bengaluru,68.0,Month-to-Month,Basic,425.29,30478.33,UPI,DSL,17.0,3.0,1.0,50.9,0,89.0,30478.33,0.012295758,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09253365160951756
CUST121036,55.0,Male,Jaipur,47.0,One Year,Basic,538.02,26303.74,Credit Card,Fiber,11.0,1.0,0.0,31.5,0,16.0,26303.74,0.0285766,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09243488415316019
CUST112051,24.0,Male,Kochi,52.0,One Year,Basic,475.83,23980.84,Credit Card,Fiber,0.0,3.0,0.0,58.3,0,13.0,23980.84,0.037442375,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0922444761204942
CUST115107,54.0,Male,Chennai,43.0,Month-to-Month,Basic,621.56,24007.08,Cash,Cable,18.0,2.0,0.0,34.6,0,27.0,24007.08,0.037292667,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0922119357270061
CUST115107,54.0,Male,Chennai,43.0,Month-to-Month,Basic,621.56,24007.08,Cash,Cable,18.0,2.0,0.0,34.6,0,27.0,24007.08,0.037292667,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0922119357270061
CUST115107,54.0,Male,Chennai,43.0,Month-to-Month,Basic,621.56,24007.08,Cash,Cable,18.0,2.0,0.0,34.6,0,27.0,24007.08,0.037292667,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0922119357270061
CUST115107,54.0,Male,Chennai,43.0,Month-to-Month,Basic,621.56,24007.08,Cash,Cable,18.0,2.0,0.0,34.6,0,27.0,24007.08,0.037292667,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0922119357270061
CUST140263,69.0,Male,Mumbai,58.0,Month-to-Month,Basic,451.3,25893.86,UPI,Cable,7.0,1.0,0.0,45.6,0,71.0,25893.86,0.029854635,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0922008432700118
CUST140263,69.0,Male,Mumbai,58.0,Month-to-Month,Basic,451.3,25893.86,UPI,Cable,7.0,1.0,0.0,45.6,0,71.0,25893.86,0.029854635,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0922008432700118
CUST115061,58.0,Female,Chennai,57.0,Two Year,Basic,500.36,26734.12,Debit Card,Mobile Data,4.0,1.0,0.0,74.0,0,64.0,26734.12,0.026540495,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09219472772543458
CUST142865,23.0,Female,Ahmedabad,,Month-to-Month,Basic,370.7,27363.05,Debit Card,Fiber,16.0,2.0,0.0,85.5,0,79.0,27363.05,0.0240612,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09219107170444883
CUST121804,36.0,Female,Chennai,50.0,Month-to-Month,Basic,522.26,24346.53,Net Banking,,0.0,3.0,2.0,52.2,1,62.0,24346.53,0.03586107,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09214454572716543
CUST142743,27.0,Male,Chennai,66.0,Month-to-Month,Basic,484.56,30879.89,UPI,Mobile Data,26.0,2.0,0.0,47.3,0,38.0,30879.89,0.010143268,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09213266338649102
CUST100509,33.0,Female,Mumbai,69.0,Month-to-Month,Basic,445.54,29287.73,Debit Card,Cable,12.0,2.0,2.0,60.3,0,46.0,29287.73,0.016386839,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09211891357558123
CUST141013,57.0,Male,Pune,54.0,Month-to-Month,Basic,448.38,24870.15,Net Banking,Fiber,10.0,3.0,1.0,38.5,0,66.0,24870.15,0.03371176,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09208189515035438
CUST141013,57.0,Male,Pune,54.0,Month-to-Month,Basic,448.38,24870.15,Net Banking,Fiber,10.0,3.0,1.0,38.5,0,66.0,24870.15,0.03371176,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09208189515035438
CUST121244,,Female,Ahmedabad,46.0,One Year,Basic,581.44,26635.8,UPI,,8.0,0.0,0.0,29.5,0,41.0,26635.8,0.02674454,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09206682031806497
CUST105569,36.0,Female,Ahmedabad,62.0,One Year,Basic,482.47,27715.13,Net Banking,Fiber,19.0,3.0,1.0,49.8,0,64.0,27715.13,0.02248712,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0920587230934212
CUST127391,25.0,Male,Ahmedabad,34.0,Two Year,Basic,643.34,21305.94,UPI,Fiber,7.0,2.0,0.0,62.1,1,8.0,21305.94,0.047678553,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09204406640575774
CUST135690,61.0,Male,Hyderabad,33.0,Month-to-Month,Basic,546.32,20393.54,UPI,DSL,1.0,5.0,0.0,30.2,0,20.0,20393.54,0.051206782,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09200139655736589
CUST121875,54.0,Male,Kochi,33.0,Month-to-Month,Standard,603.92,19527.46,Auto Debit,Mobile Data,13.0,1.0,1.0,5.0,0,33.0,19527.46,0.054595966,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09198894506773914
CUST115463,67.0,Male,Delhi,48.0,Month-to-Month,Basic,398.85,18782.58,Credit Card,Fiber,12.0,2.0,6.0,54.6,0,82.0,18782.58,0.05751356,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09198012295380376
CUST110210,65.0,Male,Kochi,70.0,Month-to-Month,Basic,427.71,28931.03,Credit Card,Fiber,9.0,6.0,2.0,22.8,0,15.0,28931.03,0.017585637,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09197584589522523
CUST141199,61.0,Male,Ahmedabad,49.0,One Year,Basic,443.03,24415.86,Credit Card,Cable,18.0,1.0,1.0,68.8,0,14.0,24415.86,0.035344433,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.0919738087505312
CUST123752,39.0,Male,Kolkata,44.0,Month-to-Month,Basic,549.96,25431.17,Debit Card,DSL,15.0,1.0,1.0,33.0,0,66.0,25431.17,0.031283908,Low Risk,High Value,Stable - High Value,Low,Loyalty and relationship strategy,0.09192724934926778
CUST133687,45.0,Male,Delhi,2.0,Month-to-Month,Standard,651.03,1184.04,Auto Debit,Mobile Data,7.0,2.0,0.0,20.1,0,39.0,1184.04,0.12659092,Low Risk,Low Value,Stable - Low Value,Normal,Normal customer service,0.09187407472022376
