Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Last_Login,Churn
CUST106039,43.0,male,Mumbai,53.0,Month-to-Month,Standard,768.11,38093.46,UPI,Cable,9.0,1.0,1.0,60.8,2026-07-17,1
CUST108222,36.0,female,Kolkata,16.0,One Year,Basic,596.04,9563.56,,Fiber,14.0,1.0,0.0,63.0,2026-07-23,0
CUST113896,59.0,male,Mumbai,30.0,One Year,Basic,562.96,18064.15,Auto Debit,Fiber,13.0,3.0,0.0,53.0,2026-07-27,0
CUST132346,41.0,male,Bengaluru,59.0,One Year,Basic,598.63,37431.75,UPI,Cable,5.0,1.0,1.0,29.4,2026-06-29,0
CUST102802,43.0,male,Hyderabad,4.0,One Year,Basic,481.22,2027.19,Debit Card,Mobile Data,15.0,0.0,3.0,42.9,2026-08-08,0
CUST141483,53.0,male,Kochi,45.0,Month-to-Month,Basic,413.83,18354.28,Auto Debit,Fiber,12.0,4.0,2.0,60.2,2026-07-03,0
CUST135691,58.0,female,Hyderabad,58.0,Month-to-Month,Standard,910.32,47750.53,Debit Card,Fiber,15.0,2.0,1.0,72.1,2026-07-25,1
CUST147093,30.0,male,Hyderabad,34.0,One Year,Standard,791.37,23787.34,Net Banking,DSL,11.0,4.0,1.0,73.3,2026-07-14,0
CUST112857,25.0,female,Chennai,62.0,Month-to-Month,Basic,522.88,36871.43,Auto Debit,DSL,23.0,2.0,0.0,53.1,2026-08-31,0
CUST142677,50.0,female,Ahmedabad,60.0,One Year,Premium,1160.02,79315.24,UPI,DSL,18.0,2.0,1.0,64.1,2026-07-18,1
CUST124854,55.0,other,Chennai,34.0,One Year,Standard,623.79,21982.36,Debit Card,Mobile Data,6.0,2.0,0.0,48.9,2026-08-02,0
CUST101246,75.0,female,Chennai,63.0,Two Year,Standard,631.96,43739.56,UPI,DSL,14.0,3.0,1.0,24.6,2026-06-17,0
CUST120922,74.0,male,Chennai,52.0,Month-to-Month,Standard,785.38,42315.73,Auto Debit,Fiber,6.0,4.0,1.0,63.4,2026-09-11,1
CUST113747,25.0,female,Kolkata,8.0,Month-to-Month,Basic,430.55,3202.04,Net Banking,DSL,11.0,3.0,0.0,58.8,2026-07-21,0
CUST130616,66.0,male,Jaipur,14.0,Two Year,Standard,705.22,8867.4,Net Banking,Fiber,15.0,3.0,1.0,44.0,2026-07-24,0
CUST136822,64.0,female,Ahmedabad,30.0,Two Year,Basic,451.46,12013.32,Auto Debit,DSL,19.0,2.0,0.0,53.1,2026-07-02,0
CUST138700,65.0,male,Kolkata,7.0,Two Year,Basic,490.1,3591.6,Net Banking,DSL,14.0,2.0,0.0,32.1,2026-08-20,0
CUST103240,20.0,male,Mumbai,7.0,Two Year,Standard,787.38,4765.62,Auto Debit,Fiber,19.0,2.0,0.0,51.4,2026-06-30,1
CUST132877,75.0,male,Ahmedabad,7.0,One Year,Standard,920.61,6333.07,UPI,DSL,14.0,2.0,1.0,58.5,2026-07-09,1
CUST116151,23.0,male,Pune,71.0,Month-to-Month,Standard,832.47,58943.68,Debit Card,Fiber,10.0,2.0,2.0,45.7,2026-07-17,0
CUST131101,63.0,other,Pune,37.0,Two Year,Basic,536.75,19156.41,Auto Debit,Mobile Data,9.0,8.0,1.0,41.1,2026-07-05,0
CUST141835,55.0,male,,55.0,Two Year,Basic,475.5,23689.29,UPI,Mobile Data,6.0,2.0,0.0,20.3,2026-09-08,0
CUST114729,42.0,male,Pune,16.0,One Year,Standard,798.39,12382.47,UPI,Mobile Data,11.0,0.0,3.0,23.4,2026-08-24,1
CUST118159,72.0,female,Ahmedabad,36.0,Month-to-Month,Premium,1225.63,43578.96,Cash,Fiber,14.0,7.0,0.0,44.1,2026-07-15,1
CUST145794,36.0,male,Ahmedabad,60.0,Month-to-Month,Basic,581.77,35107.95,Debit Card,DSL,11.0,3.0,0.0,42.9,2026-09-09,0
CUST106476,34.0,female,Delhi,21.0,Two Year,Standard,900.05,16723.81,UPI,Mobile Data,3.0,5.0,2.0,51.2,2026-08-29,1
CUST111320,61.0,male,Chennai,68.0,Month-to-Month,Basic,453.57,27301.08,Credit Card,Mobile Data,,0.0,1.0,57.7,2026-07-27,0
CUST141342,58.0,male,Jaipur,18.0,One Year,Standard,858.19,17100.65,Credit Card,,13.0,4.0,1.0,43.5,2026-07-23,0
CUST122229,34.0,female,Ahmedabad,18.0,Month-to-Month,Basic,556.25,9535.66,Auto Debit,Fiber,10.0,1.0,0.0,78.5,2026-08-05,0
CUST136303,73.0,male,Pune,17.0,Month-to-Month,Basic,633.52,10800.3,Net Banking,Fiber,8.0,2.0,1.0,30.4,2026-08-09,0
CUST104395,47.0,female,Jaipur,58.0,Month-to-Month,Standard,835.83,51670.25,Credit Card,,12.0,2.0,0.0,52.5,2026-08-11,0
CUST122258,22.0,female,Delhi,30.0,Month-to-Month,Basic,439.43,14521.67,Credit Card,Cable,10.0,2.0,0.0,17.5,2026-08-08,0
CUST123196,45.0,female,Delhi,45.0,Two Year,Basic,494.09,21624.08,Cash,,20.0,1.0,0.0,52.7,2026-09-03,0
CUST120733,69.0,other,Ahmedabad,64.0,Month-to-Month,Basic,469.54,26756.65,Auto Debit,Mobile Data,10.0,2.0,0.0,42.8,2026-06-14,0
CUST103568,26.0,male,Ahmedabad,2.0,One Year,Basic,460.84,833.83,Debit Card,Fiber,,0.0,0.0,56.4,2026-07-07,0
CUST140258,20.0,female,Jaipur,41.0,Month-to-Month,Standard,753.28,27436.6,Debit Card,DSL,5.0,1.0,2.0,40.1,2026-07-18,1
CUST147449,56.0,male,Chennai,22.0,Month-to-Month,Standard,723.71,13596.72,Net Banking,DSL,16.0,2.0,0.0,56.5,2026-07-17,0
CUST142466,36.0,female,Bengaluru,72.0,Month-to-Month,Standard,642.61,47615.14,Auto Debit,Fiber,5.0,4.0,1.0,42.7,2026-08-02,0
CUST125735,60.0,female,Jaipur,45.0,One Year,Premium,1388.16,57006.8,Debit Card,Cable,13.0,2.0,1.0,26.1,2026-08-06,1
CUST121535,47.0,female,Kolkata,20.0,Two Year,Basic,618.38,11581.77,Credit Card,DSL,6.0,2.0,0.0,20.2,2026-08-08,0
CUST111318,25.0,male,Jaipur,64.0,Two Year,Basic,,32549.34,Net Banking,DSL,25.0,0.0,1.0,56.7,2026-06-14,0
CUST138263,53.0,male,Kochi,7.0,Month-to-Month,Standard,809.84,5596.52,Auto Debit,Fiber,4.0,1.0,1.0,44.7,2026-08-06,1
CUST147369,42.0,male,Hyderabad,62.0,One Year,Standard,694.94,48608.68,Net Banking,,3.0,1.0,2.0,49.9,2026-06-23,0
CUST117358,63.0,male,Pune,71.0,Month-to-Month,Standard,851.43,57707.79,Auto Debit,Fiber,16.0,1.0,0.0,53.4,2026-07-23,0
CUST137068,68.0,male,Mumbai,12.0,One Year,Standard,734.8,7632.11,Net Banking,Fiber,2.0,0.0,0.0,61.4,2026-09-08,0
CUST138641,58.0,female,Kochi,29.0,Month-to-Month,Basic,585.04,,Net Banking,Cable,17.0,3.0,0.0,61.1,2026-06-20,0
CUST137607,73.0,female,Hyderabad,58.0,One Year,Basic,550.54,28254.76,Auto Debit,Cable,11.0,1.0,2.0,8.0,2026-06-17,0
CUST123762,52.0,female,Kolkata,18.0,Month-to-Month,Basic,466.1,8885.18,Credit Card,Cable,,5.0,0.0,21.6,2026-07-22,0
CUST119421,51.0,female,Bengaluru,13.0,Month-to-Month,Premium,1163.96,16108.25,UPI,Cable,11.0,3.0,3.0,35.9,2026-08-10,0
CUST101790,61.0,female,Hyderabad,5.0,Month-to-Month,Premium,1287.46,5685.15,Credit Card,Fiber,21.0,1.0,0.0,35.8,2026-08-02,1
CUST113740,50.0,female,Ahmedabad,58.0,One Year,Standard,985.58,62513.72,Cash,Fiber,15.0,5.0,1.0,44.1,2026-08-08,1
CUST113663,51.0,male,Bengaluru,9.0,Two Year,Standard,605.75,5135.45,Auto Debit,Mobile Data,2.0,2.0,0.0,42.5,2026-09-03,0
CUST139964,48.0,male,Kochi,66.0,Month-to-Month,,537.71,38118.11,Debit Card,Fiber,20.0,1.0,0.0,,,0
CUST132384,21.0,female,Pune,59.0,Month-to-Month,Standard,862.83,48549.03,Debit Card,Mobile Data,8.0,2.0,0.0,41.9,2026-09-09,1
CUST125652,47.0,female,Kochi,19.0,Two Year,Standard,833.92,15075.11,UPI,Cable,7.0,2.0,0.0,23.3,2026-08-20,1
CUST129257,27.0,male,Hyderabad,12.0,Month-to-Month,Basic,615.46,8295.11,Auto Debit,DSL,7.0,1.0,1.0,47.8,2026-07-11,0
CUST140707,71.0,female,Delhi,18.0,Month-to-Month,Basic,465.19,7203.04,Cash,Fiber,12.0,1.0,1.0,51.1,2026-08-27,0
CUST109231,49.0,male,Jaipur,63.0,Month-to-Month,Standard,787.17,52475.39,Auto Debit,Fiber,10.0,2.0,0.0,31.7,2026-09-04,0
CUST139099,25.0,male,Mumbai,47.0,Month-to-Month,Standard,663.69,27516.49,Net Banking,Fiber,4.0,0.0,1.0,41.7,2026-08-11,1
CUST100011,48.0,female,Chennai,15.0,Two Year,Premium,1131.61,16450.25,Credit Card,Fiber,16.0,1.0,0.0,5.0,2026-08-07,1
CUST110840,38.0,female,Jaipur,47.0,Month-to-Month,Premium,1196.54,61291.03,Credit Card,Fiber,10.0,3.0,1.0,28.5,2026-06-25,1
CUST138637,60.0,male,Delhi,4.0,Month-to-Month,Premium,1188.57,5184.61,UPI,Fiber,19.0,1.0,1.0,28.0,2026-07-23,1
CUST108856,26.0,female,Ahmedabad,15.0,One Year,Standard,838.79,12554.39,Credit Card,Fiber,12.0,4.0,2.0,68.7,2026-08-04,1
CUST117811,59.0,male,Bengaluru,56.0,Month-to-Month,Premium,1229.71,64433.33,Auto Debit,DSL,19.0,1.0,1.0,36.7,2026-07-14,1
CUST101404,36.0,female,Delhi,54.0,Month-to-Month,Standard,921.78,53832.76,Debit Card,DSL,17.0,1.0,0.0,32.6,2026-08-18,1
CUST147137,60.0,female,Hyderabad,15.0,Two Year,Basic,445.1,7304.66,Auto Debit,Fiber,0.0,1.0,1.0,80.3,2026-08-31,0
CUST143945,67.0,male,Kochi,20.0,One Year,Standard,960.85,17762.55,Credit Card,DSL,20.0,1.0,1.0,55.5,2026-07-05,1
CUST144787,64.0,female,Bengaluru,6.0,Month-to-Month,Basic,406.55,2762.44,Credit Card,Cable,14.0,2.0,1.0,46.3,2026-08-01,0
CUST131959,63.0,female,Pune,2.0,One Year,Premium,1259.91,2649.43,UPI,Cable,9.0,2.0,0.0,33.4,2026-07-06,1
CUST110586,68.0,female,Jaipur,7.0,One Year,Basic,410.29,2818.97,Auto Debit,Cable,6.0,5.0,0.0,37.9,2026-06-23,0
CUST140947,47.0,male,Pune,56.0,One Year,Basic,591.03,29119.51,Credit Card,DSL,4.0,3.0,0.0,23.2,2026-08-09,0
CUST144271,50.0,male,Ahmedabad,31.0,Month-to-Month,Standard,738.0,22811.22,UPI,Mobile Data,18.0,2.0,0.0,55.7,2026-07-23,0
CUST102432,48.0,female,Delhi,3.0,One Year,Standard,760.3,2412.52,UPI,Mobile Data,11.0,1.0,0.0,38.3,2026-07-31,1
CUST108516,44.0,male,Kochi,60.0,Month-to-Month,Standard,797.95,53334.11,Debit Card,Fiber,6.0,2.0,1.0,72.3,2026-08-03,0
CUST134113,50.0,male,Kolkata,70.0,One Year,Standard,818.38,60638.19,Net Banking,Mobile Data,12.0,1.0,0.0,33.7,2026-09-10,1
CUST122621,74.0,female,Hyderabad,21.0,Two Year,Basic,593.93,11806.23,UPI,Mobile Data,0.0,4.0,1.0,46.3,2026-06-19,0
CUST100373,41.0,male,Kolkata,71.0,Month-to-Month,Premium,1265.93,84285.31,UPI,Mobile Data,11.0,3.0,1.0,47.9,2026-08-12,1
CUST100910,23.0,male,Kolkata,64.0,Two Year,Basic,578.18,41918.52,Auto Debit,Cable,26.0,3.0,1.0,60.2,2026-09-07,0
CUST114916,64.0,female,Pune,71.0,One Year,Premium,1253.51,76315.46,Cash,,9.0,1.0,1.0,54.8,2026-07-21,1
CUST146275,19.0,female,Ahmedabad,16.0,Month-to-Month,Premium,1157.17,21211.01,UPI,,19.0,0.0,3.0,49.7,2026-08-19,0
CUST144670,49.0,male,Hyderabad,26.0,Two Year,Premium,1028.48,23669.44,UPI,,6.0,3.0,1.0,46.5,2026-07-20,1
CUST102403,61.0,female,Kochi,69.0,Two Year,Basic,583.55,45119.43,Credit Card,Mobile Data,12.0,2.0,0.0,59.5,2026-06-22,0
CUST132162,30.0,female,Kolkata,49.0,Month-to-Month,Standard,755.53,40891.39,UPI,DSL,16.0,1.0,1.0,24.7,2026-09-06,0
CUST128744,37.0,female,Ahmedabad,23.0,Month-to-Month,Basic,356.47,9371.98,UPI,Cable,10.0,2.0,1.0,33.7,2026-08-10,0
CUST111663,69.0,female,Chennai,57.0,Two Year,Basic,469.8,27870.01,UPI,Fiber,8.0,5.0,2.0,33.9,2026-08-08,0
CUST121687,62.0,female,Delhi,64.0,One Year,Basic,387.68,28501.83,UPI,Fiber,12.0,5.0,1.0,56.4,2026-06-21,0
CUST139535,60.0,male,Chennai,69.0,Two Year,Basic,548.04,37047.65,Credit Card,Mobile Data,13.0,0.0,1.0,36.9,2026-06-17,0
CUST111416,66.0,male,Ahmedabad,10.0,Month-to-Month,Standard,711.59,,Net Banking,Fiber,9.0,5.0,2.0,34.4,2026-07-25,1
CUST134013,73.0,male,Kochi,29.0,Month-to-Month,Basic,490.26,12968.1,UPI,Mobile Data,12.0,2.0,0.0,55.8,2026-09-07,0
CUST101196,54.0,female,Pune,34.0,Month-to-Month,Basic,535.62,18302.2,Cash,DSL,13.0,2.0,0.0,49.6,2026-07-24,0
CUST135759,47.0,male,Delhi,35.0,Two Year,Standard,725.16,21831.34,UPI,Mobile Data,10.0,1.0,0.0,18.0,2026-08-31,0
CUST129903,50.0,male,Pune,52.0,Month-to-Month,Basic,542.46,30050.04,Auto Debit,Fiber,19.0,2.0,0.0,43.4,2026-07-03,0
CUST115705,28.0,male,Jaipur,55.0,Month-to-Month,Basic,592.66,29901.59,Debit Card,Mobile Data,17.0,1.0,0.0,54.3,2026-08-02,0
CUST100257,57.0,male,Kolkata,67.0,Month-to-Month,Premium,1097.84,82520.02,UPI,,9.0,2.0,0.0,64.4,2026-09-04,1
CUST116366,47.0,male,Mumbai,64.0,One Year,,945.59,66559.06,Credit Card,,10.0,1.0,0.0,45.3,2026-07-04,1
CUST108206,50.0,male,Pune,38.0,Month-to-Month,Standard,828.46,33123.57,Auto Debit,Fiber,12.0,1.0,2.0,40.7,2026-08-13,1
CUST101410,34.0,female,Jaipur,72.0,Two Year,Standard,891.77,72818.56,Cash,Cable,1.0,2.0,0.0,44.0,2026-07-07,0
CUST120062,51.0,female,Ahmedabad,70.0,One Year,Standard,693.83,,Credit Card,Fiber,13.0,2.0,2.0,45.4,2026-07-01,0
CUST104726,45.0,female,Bengaluru,64.0,Two Year,Basic,440.98,31591.74,Credit Card,DSL,5.0,3.0,1.0,36.1,2026-08-21,0
CUST146529,67.0,male,Ahmedabad,1.0,One Year,Standard,839.47,922.93,UPI,DSL,8.0,0.0,0.0,49.1,2026-07-09,0
CUST124723,35.0,male,Ahmedabad,20.0,Month-to-Month,Standard,612.93,12272.26,UPI,,13.0,1.0,0.0,31.3,,0
CUST125193,63.0,male,Pune,31.0,Month-to-Month,Basic,429.74,11834.44,Auto Debit,DSL,9.0,3.0,0.0,27.7,2026-09-09,0
CUST125558,45.0,male,Hyderabad,38.0,Two Year,Basic,627.37,26459.09,Cash,,14.0,2.0,1.0,22.6,2026-06-30,0
CUST129509,37.0,male,Bengaluru,66.0,Two Year,Standard,778.61,45260.82,Net Banking,Fiber,16.0,1.0,2.0,29.6,2026-07-23,0
CUST110056,36.0,female,Chennai,52.0,Two Year,Basic,570.34,29147.66,UPI,Cable,13.0,,2.0,55.7,2026-08-06,0
CUST128953,51.0,male,Ahmedabad,64.0,Two Year,Basic,470.09,34433.88,Auto Debit,Cable,12.0,2.0,0.0,20.0,2026-06-14,1
CUST142062,75.0,male,Pune,3.0,One Year,Premium,1178.33,3980.68,Auto Debit,,19.0,1.0,1.0,32.3,2026-09-03,1
CUST104785,66.0,male,Pune,7.0,Month-to-Month,Basic,641.84,4377.15,UPI,DSL,11.0,4.0,0.0,28.7,2026-08-14,0
CUST113664,53.0,female,Hyderabad,39.0,Two Year,Premium,,39322.47,UPI,Fiber,10.0,3.0,,76.5,2026-07-03,1
CUST107523,45.0,female,Jaipur,33.0,One Year,Premium,1196.37,35252.23,Net Banking,,12.0,1.0,0.0,27.3,2026-07-14,1
CUST109305,44.0,male,Kochi,38.0,Month-to-Month,Standard,857.61,29800.7,Cash,Cable,5.0,4.0,1.0,10.2,2026-09-11,1
CUST115871,20.0,male,Jaipur,20.0,One Year,Standard,646.6,14472.01,UPI,Fiber,13.0,3.0,0.0,50.7,,0
CUST101726,63.0,male,Kolkata,5.0,Month-to-Month,Standard,856.04,4327.57,Auto Debit,DSL,13.0,5.0,2.0,48.4,2026-07-23,1
CUST146481,29.0,male,Delhi,41.0,Two Year,Standard,941.38,37308.4,Net Banking,Cable,12.0,1.0,0.0,53.8,2026-07-24,1
CUST121824,52.0,male,Hyderabad,42.0,One Year,Basic,535.27,22129.1,Net Banking,DSL,8.0,4.0,2.0,30.2,2026-07-20,0
CUST121515,59.0,female,Kolkata,46.0,Month-to-Month,Standard,808.24,38012.63,UPI,Fiber,7.0,5.0,1.0,25.3,2026-09-01,1
CUST124844,35.0,female,Hyderabad,17.0,One Year,Basic,535.72,9510.84,Cash,DSL,7.0,3.0,0.0,59.2,2026-09-04,0
CUST146058,55.0,male,Ahmedabad,59.0,Month-to-Month,Basic,543.86,32625.77,Net Banking,Cable,16.0,2.0,0.0,34.9,2026-08-07,0
CUST113887,34.0,male,Delhi,35.0,Two Year,Standard,611.98,20027.72,UPI,DSL,16.0,2.0,0.0,58.2,2026-09-12,0
CUST141730,25.0,female,Jaipur,23.0,Month-to-Month,Standard,933.32,22490.32,,Fiber,15.0,3.0,4.0,58.2,2026-08-16,1
CUST138380,50.0,male,Delhi,20.0,Month-to-Month,Basic,384.36,7159.77,UPI,DSL,20.0,2.0,1.0,54.6,2026-06-25,0
CUST122892,19.0,male,Ahmedabad,39.0,Two Year,Basic,316.35,10715.62,UPI,Fiber,7.0,1.0,0.0,50.2,2026-06-22,0
CUST125965,32.0,male,Delhi,50.0,Month-to-Month,Basic,496.05,28490.37,Credit Card,,10.0,1.0,0.0,59.1,2026-07-19,0
CUST146956,29.0,female,Ahmedabad,17.0,Month-to-Month,Standard,805.25,15716.36,Credit Card,Fiber,2.0,5.0,0.0,26.4,2026-08-29,1
CUST142920,23.0,male,Kochi,24.0,Month-to-Month,Basic,578.55,15264.9,Debit Card,DSL,16.0,2.0,1.0,5.0,2026-06-25,0
CUST101380,49.0,male,Pune,29.0,Month-to-Month,Standard,833.25,20562.67,Credit Card,Fiber,21.0,1.0,1.0,23.9,2026-07-06,1
CUST107690,73.0,female,Delhi,29.0,Month-to-Month,Standard,784.1,25165.86,UPI,DSL,7.0,2.0,0.0,29.7,2026-08-02,0
CUST103689,74.0,female,Delhi,17.0,One Year,Basic,560.5,8902.33,Credit Card,Cable,15.0,5.0,2.0,64.9,2026-07-23,0
CUST128288,63.0,male,Chennai,11.0,Month-to-Month,Premium,1265.96,12897.63,Auto Debit,DSL,11.0,2.0,1.0,23.2,2026-08-07,1
CUST122259,74.0,female,Jaipur,42.0,Month-to-Month,Basic,426.65,19518.2,Credit Card,,7.0,3.0,0.0,38.5,2026-08-17,0
CUST128068,45.0,male,Mumbai,67.0,Month-to-Month,Standard,974.01,56185.48,UPI,,12.0,4.0,1.0,43.5,2026-08-26,1
CUST110436,20.0,female,Pune,62.0,Month-to-Month,Basic,318.19,18834.22,Net Banking,Fiber,5.0,2.0,1.0,44.5,2026-07-19,0
CUST134414,69.0,male,Chennai,34.0,Two Year,Basic,557.54,20773.14,Net Banking,Cable,20.0,1.0,2.0,61.2,2026-09-11,0
CUST115660,28.0,male,Kolkata,23.0,Month-to-Month,Standard,778.38,18665.58,UPI,Fiber,13.0,0.0,0.0,44.9,2026-07-04,1
CUST116183,60.0,female,Kochi,39.0,Two Year,Standard,862.18,33806.7,Net Banking,DSL,10.0,,0.0,50.4,2026-08-25,1
CUST100653,29.0,male,Pune,60.0,Month-to-Month,Standard,829.3,44298.73,UPI,DSL,24.0,7.0,1.0,60.4,2026-07-03,1
CUST124257,68.0,female,Hyderabad,26.0,Two Year,Basic,569.53,13281.8,Credit Card,,12.0,1.0,1.0,65.6,2026-08-09,0
CUST103622,30.0,female,Chennai,52.0,One Year,Standard,894.69,50176.04,Auto Debit,,9.0,2.0,0.0,34.0,2026-07-30,0
CUST105329,28.0,male,Kochi,1.0,Month-to-Month,Premium,1167.86,1126.66,Debit Card,Mobile Data,14.0,3.0,0.0,47.5,2026-07-27,1
CUST107220,31.0,female,Kolkata,69.0,Month-to-Month,Basic,349.04,23982.75,UPI,Mobile Data,14.0,3.0,1.0,40.4,2026-08-05,0
CUST147103,48.0,male,Mumbai,16.0,Two Year,Standard,815.57,13384.52,UPI,DSL,13.0,0.0,0.0,46.9,2026-07-20,0
CUST140599,23.0,female,Bengaluru,33.0,One Year,Basic,546.9,19036.77,Credit Card,DSL,9.0,3.0,2.0,39.0,2026-09-11,0
CUST111163,49.0,female,Mumbai,31.0,One Year,Basic,298.15,8620.72,Net Banking,,14.0,0.0,0.0,33.6,2026-08-28,0
CUST100013,60.0,female,Jaipur,20.0,Month-to-Month,Basic,540.58,9482.36,UPI,Fiber,9.0,1.0,0.0,,2026-06-24,0
CUST106153,56.0,male,Kochi,,One Year,Basic,611.46,11005.23,Net Banking,DSL,15.0,5.0,1.0,37.6,2026-08-09,0
CUST111664,35.0,female,Pune,23.0,Month-to-Month,Basic,507.65,13009.38,Credit Card,Mobile Data,13.0,2.0,1.0,54.4,2026-08-15,0
CUST102811,47.0,female,Chennai,66.0,Month-to-Month,Basic,595.64,42656.59,Debit Card,Fiber,16.0,1.0,2.0,34.9,2026-09-03,0
CUST126903,50.0,female,Kolkata,43.0,One Year,Premium,1218.42,58015.0,Net Banking,Fiber,8.0,4.0,0.0,55.5,2026-07-10,1
CUST135458,75.0,male,Bengaluru,45.0,Month-to-Month,Basic,514.68,23739.43,UPI,Fiber,15.0,5.0,2.0,5.2,2026-06-27,0
CUST111162,58.0,female,Kochi,51.0,Two Year,Basic,614.98,34661.06,Credit Card,Fiber,7.0,2.0,1.0,52.4,2026-06-20,0
CUST143015,59.0,male,Delhi,59.0,Two Year,Standard,838.05,49649.42,Debit Card,DSL,11.0,2.0,0.0,25.8,2026-07-02,1
CUST130629,36.0,female,Pune,6.0,Month-to-Month,Standard,837.29,4386.65,Auto Debit,Fiber,14.0,2.0,1.0,60.1,2026-08-30,1
CUST141593,60.0,male,Kochi,59.0,One Year,Premium,1130.38,70122.48,UPI,Fiber,5.0,4.0,0.0,34.2,2026-06-15,1
CUST112364,48.0,female,Ahmedabad,10.0,Month-to-Month,Basic,361.94,3646.14,UPI,,19.0,0.0,0.0,54.0,2026-08-07,0
CUST147703,65.0,male,Bengaluru,62.0,Month-to-Month,Premium,1265.5,85786.46,Net Banking,Cable,9.0,1.0,1.0,53.4,2026-07-11,1
CUST101507,71.0,female,Chennai,31.0,Month-to-Month,Premium,1231.19,38787.86,Auto Debit,Mobile Data,15.0,0.0,0.0,22.2,2026-09-05,1
CUST137135,69.0,male,Delhi,5.0,Two Year,Standard,825.15,4231.99,Credit Card,Fiber,8.0,2.0,2.0,53.1,2026-06-17,1
CUST129048,64.0,male,Jaipur,12.0,Two Year,Basic,485.98,5199.29,UPI,Fiber,2.0,5.0,2.0,58.2,2026-07-20,0
CUST141652,33.0,female,Kolkata,40.0,Month-to-Month,Basic,383.27,16057.25,UPI,,17.0,1.0,1.0,55.3,2026-07-06,0
CUST134417,47.0,male,Bengaluru,51.0,Month-to-Month,Basic,560.74,25521.03,UPI,,10.0,,0.0,30.0,2026-06-15,0
CUST121275,22.0,male,Ahmedabad,35.0,Two Year,Premium,1230.68,49052.77,Credit Card,,14.0,2.0,1.0,9.5,2026-08-13,1
CUST115929,46.0,male,Chennai,14.0,Month-to-Month,Premium,1218.56,15994.74,Debit Card,,9.0,2.0,1.0,50.7,2026-08-16,1
CUST106767,56.0,female,Delhi,42.0,One Year,Standard,856.03,34093.36,Debit Card,Mobile Data,17.0,3.0,0.0,43.5,2026-09-07,0
CUST138375,71.0,male,Pune,45.0,Month-to-Month,Premium,1026.4,51420.83,Debit Card,Cable,18.0,1.0,0.0,18.2,2026-08-17,1
CUST136913,74.0,male,Hyderabad,24.0,One Year,Standard,658.69,14869.49,Auto Debit,Fiber,12.0,1.0,0.0,66.2,2026-09-07,0
CUST106705,69.0,male,Mumbai,70.0,Month-to-Month,Standard,740.86,55918.68,UPI,Mobile Data,10.0,2.0,0.0,26.1,2026-07-08,0
CUST121606,52.0,male,Kolkata,59.0,Month-to-Month,Standard,850.04,46809.09,UPI,Fiber,19.0,4.0,0.0,35.1,2026-06-23,0
CUST119094,57.0,female,Jaipur,42.0,Month-to-Month,Basic,606.19,22419.95,Credit Card,DSL,8.0,1.0,3.0,84.9,2026-08-29,0
CUST141947,62.0,female,Delhi,6.0,Month-to-Month,Standard,633.15,,Cash,Fiber,16.0,1.0,0.0,30.9,2026-07-08,0
CUST122287,23.0,male,Kolkata,9.0,Month-to-Month,Standard,900.36,7200.16,Credit Card,DSL,24.0,2.0,2.0,40.7,2026-08-31,1
CUST114964,71.0,male,Kolkata,2.0,Month-to-Month,Basic,374.08,701.01,UPI,,21.0,5.0,1.0,31.4,2026-06-27,0
CUST120461,44.0,female,Kochi,37.0,Month-to-Month,Basic,548.7,20441.32,Auto Debit,Mobile Data,11.0,2.0,0.0,20.9,2026-07-25,0
CUST131420,18.0,female,Kolkata,37.0,One Year,Premium,1116.94,41938.27,Net Banking,Fiber,13.0,0.0,0.0,37.5,2026-07-25,1
CUST133442,30.0,male,Hyderabad,21.0,Month-to-Month,Standard,955.86,17620.41,Net Banking,Cable,4.0,2.0,1.0,56.3,2026-07-28,1
CUST134312,47.0,female,Mumbai,26.0,One Year,Basic,525.99,12993.55,Net Banking,Cable,21.0,0.0,0.0,38.3,2026-08-26,0
CUST112121,60.0,male,Chennai,69.0,Month-to-Month,Basic,394.48,28866.64,UPI,Mobile Data,16.0,1.0,0.0,33.7,2026-09-11,0
CUST119511,54.0,female,Bengaluru,39.0,One Year,Basic,549.34,24603.72,Debit Card,Cable,17.0,7.0,0.0,28.3,2026-07-27,0
CUST103415,52.0,female,Delhi,6.0,One Year,Standard,922.03,6187.47,Debit Card,Mobile Data,9.0,3.0,1.0,48.0,2026-08-19,1
CUST122370,21.0,male,Kolkata,27.0,Two Year,,1124.68,,Credit Card,Cable,15.0,2.0,1.0,60.7,2026-08-30,1
CUST114409,68.0,female,,2.0,Two Year,Standard,852.5,1660.17,UPI,DSL,20.0,1.0,1.0,11.9,2026-06-30,0
CUST132584,34.0,male,Ahmedabad,54.0,Month-to-Month,Premium,1158.8,59339.54,Net Banking,Fiber,7.0,3.0,1.0,58.3,2026-07-31,1
CUST132801,53.0,female,Hyderabad,44.0,One Year,Premium,1194.29,49090.7,Debit Card,Cable,13.0,0.0,1.0,31.3,2026-08-17,0
CUST107188,23.0,female,Kolkata,13.0,Month-to-Month,Basic,471.19,6958.16,Auto Debit,Fiber,17.0,3.0,0.0,11.2,2026-09-02,0
